image_path,label
/Users/samuel/Desktop/ML/data/train/Happy/im6258.png,3
/Users/samuel/Desktop/ML/data/train/Fear/im534.png,2
/Users/samuel/Desktop/ML/data/train/Angry/im1250.png,0
/Users/samuel/Desktop/ML/data/train/Angry/im1936.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im5219.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im6491.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im2607.png,4
/Users/samuel/Desktop/ML/data/train/Neutral/im2358.png,4
/Users/samuel/Desktop/ML/data/train/Surprised/im2946.png,6
/Users/samuel/Desktop/ML/data/train/Sad/im3746.png,5
/Users/samuel/Desktop/ML/data/train/Fear/im2340.png,2
/Users/samuel/Desktop/ML/data/train/Angry/im3393.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im86.png,3
/Users/samuel/Desktop/ML/data/train/Surprised/im2730.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im5381.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im1083.png,4
/Users/samuel/Desktop/ML/data/train/Fear/im1942.png,2
/Users/samuel/Desktop/ML/data/train/Surprised/im1575.png,6
/Users/samuel/Desktop/ML/data/train/Angry/im2432.png,0
/Users/samuel/Desktop/ML/data/train/Surprised/im1363.png,6
/Users/samuel/Desktop/ML/data/train/Neutral/im4430.png,4
/Users/samuel/Desktop/ML/data/train/Fear/im274.png,2
/Users/samuel/Desktop/ML/data/train/Happy/im2920.png,3
/Users/samuel/Desktop/ML/data/train/Fear/im3389.png,2
/Users/samuel/Desktop/ML/data/train/Neutral/im1587.png,4
/Users/samuel/Desktop/ML/data/train/Surprised/im1138.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im5673.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im426.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im5156.png,3
/Users/samuel/Desktop/ML/data/train/Fear/im2944.png,2
/Users/samuel/Desktop/ML/data/train/Angry/im2027.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im4394.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im7029.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im2428.png,4
/Users/samuel/Desktop/ML/data/train/Fear/im1579.png,2
/Users/samuel/Desktop/ML/data/train/Angry/im3583.png,0
/Users/samuel/Desktop/ML/data/train/Surprised/im1466.png,6
/Users/samuel/Desktop/ML/data/train/Fear/im555.png,2
/Users/samuel/Desktop/ML/data/train/Sad/im1807.png,5
/Users/samuel/Desktop/ML/data/train/Happy/im7050.png,3
/Users/samuel/Desktop/ML/data/train/Angry/im3126.png,0
/Users/samuel/Desktop/ML/data/train/Sad/im1475.png,5
/Users/samuel/Desktop/ML/data/train/Happy/im2599.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im4732.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im2856.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im1693.png,5
/Users/samuel/Desktop/ML/data/train/Neutral/im3047.png,4
/Users/samuel/Desktop/ML/data/train/Surprised/im1030.png,6
/Users/samuel/Desktop/ML/data/train/Angry/im2900.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im5557.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im6422.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im2578.png,4
/Users/samuel/Desktop/ML/data/train/Neutral/im212.png,4
/Users/samuel/Desktop/ML/data/train/Sad/im39.png,5
/Users/samuel/Desktop/ML/data/train/Fear/im1384.png,2
/Users/samuel/Desktop/ML/data/train/Happy/im410.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im2950.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im4046.png,5
/Users/samuel/Desktop/ML/data/train/Neutral/im3970.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im2474.png,3
/Users/samuel/Desktop/ML/data/train/Surprised/im2252.png,6
/Users/samuel/Desktop/ML/data/train/Surprised/im1588.png,6
/Users/samuel/Desktop/ML/data/train/Fear/im3143.png,2
/Users/samuel/Desktop/ML/data/train/Neutral/im3584.png,4
/Users/samuel/Desktop/ML/data/train/Sad/im3145.png,5
/Users/samuel/Desktop/ML/data/train/Angry/im2401.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im4831.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im3169.png,5
/Users/samuel/Desktop/ML/data/train/Angry/im2873.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im2022.png,3
/Users/samuel/Desktop/ML/data/train/Angry/im1166.png,0
/Users/samuel/Desktop/ML/data/train/Neutral/im186.png,4
/Users/samuel/Desktop/ML/data/train/Surprised/im1856.png,6
/Users/samuel/Desktop/ML/data/train/Surprised/im1207.png,6
/Users/samuel/Desktop/ML/data/train/Neutral/im809.png,4
/Users/samuel/Desktop/ML/data/train/Neutral/im1119.png,4
/Users/samuel/Desktop/ML/data/train/Neutral/im654.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im395.png,3
/Users/samuel/Desktop/ML/data/train/Angry/im3226.png,0
/Users/samuel/Desktop/ML/data/train/Sad/im2902.png,5
/Users/samuel/Desktop/ML/data/train/Sad/im3438.png,5
/Users/samuel/Desktop/ML/data/train/Happy/im6969.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im1237.png,3
/Users/samuel/Desktop/ML/data/train/Fear/im3217.png,2
/Users/samuel/Desktop/ML/data/train/Surprised/im1936.png,6
/Users/samuel/Desktop/ML/data/train/Neutral/im3851.png,4
/Users/samuel/Desktop/ML/data/train/Neutral/im428.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im7144.png,3
/Users/samuel/Desktop/ML/data/train/Surprised/im1034.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im4023.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im181.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im3163.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im5850.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im206.png,4
/Users/samuel/Desktop/ML/data/train/Sad/im4097.png,5
/Users/samuel/Desktop/ML/data/train/Happy/im3641.png,3
/Users/samuel/Desktop/ML/data/train/Disgust/im21.png,1
/Users/samuel/Desktop/ML/data/train/Fear/im3330.png,2
/Users/samuel/Desktop/ML/data/train/Sad/im2621.png,5
/Users/samuel/Desktop/ML/data/train/Angry/im237.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im362.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im5939.png,3
/Users/samuel/Desktop/ML/data/train/Surprised/im3127.png,6
/Users/samuel/Desktop/ML/data/train/Angry/im2306.png,0
/Users/samuel/Desktop/ML/data/train/Sad/im3071.png,5
/Users/samuel/Desktop/ML/data/train/Surprised/im2874.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im6140.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im93.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im2755.png,3
/Users/samuel/Desktop/ML/data/train/Surprised/im1494.png,6
/Users/samuel/Desktop/ML/data/train/Sad/im1669.png,5
/Users/samuel/Desktop/ML/data/train/Neutral/im4528.png,4
/Users/samuel/Desktop/ML/data/train/Sad/im2300.png,5
/Users/samuel/Desktop/ML/data/train/Sad/im2120.png,5
/Users/samuel/Desktop/ML/data/train/Happy/im4676.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im844.png,5
/Users/samuel/Desktop/ML/data/train/Neutral/im4154.png,4
/Users/samuel/Desktop/ML/data/train/Angry/im1140.png,0
/Users/samuel/Desktop/ML/data/train/Angry/im3390.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im5078.png,3
/Users/samuel/Desktop/ML/data/train/Fear/im4024.png,2
/Users/samuel/Desktop/ML/data/train/Surprised/im1084.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im4919.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im5704.png,3
/Users/samuel/Desktop/ML/data/train/Angry/im1997.png,0
/Users/samuel/Desktop/ML/data/train/Sad/im2108.png,5
/Users/samuel/Desktop/ML/data/train/Happy/im585.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im4183.png,3
/Users/samuel/Desktop/ML/data/train/Angry/im2080.png,0
/Users/samuel/Desktop/ML/data/train/Fear/im959.png,2
/Users/samuel/Desktop/ML/data/train/Sad/im3364.png,5
/Users/samuel/Desktop/ML/data/train/Sad/im1561.png,5
/Users/samuel/Desktop/ML/data/train/Happy/im5408.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im2640.png,4
/Users/samuel/Desktop/ML/data/train/Fear/im290.png,2
/Users/samuel/Desktop/ML/data/train/Neutral/im2926.png,4
/Users/samuel/Desktop/ML/data/train/Surprised/im2492.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im1697.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im6310.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im2369.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im4995.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im4136.png,4
/Users/samuel/Desktop/ML/data/train/Sad/im1649.png,5
/Users/samuel/Desktop/ML/data/train/Surprised/im1832.png,6
/Users/samuel/Desktop/ML/data/train/Fear/im3048.png,2
/Users/samuel/Desktop/ML/data/train/Sad/im3768.png,5
/Users/samuel/Desktop/ML/data/train/Happy/im7054.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im5015.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im3025.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im5194.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im4414.png,3
/Users/samuel/Desktop/ML/data/train/Angry/im990.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im934.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im5022.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im2158.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im6300.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im4112.png,4
/Users/samuel/Desktop/ML/data/train/Neutral/im740.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im5727.png,3
/Users/samuel/Desktop/ML/data/train/Surprised/im197.png,6
/Users/samuel/Desktop/ML/data/train/Neutral/im3291.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im6984.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im2205.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im5694.png,3
/Users/samuel/Desktop/ML/data/train/Fear/im1548.png,2
/Users/samuel/Desktop/ML/data/train/Sad/im81.png,5
/Users/samuel/Desktop/ML/data/train/Surprised/im3121.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im737.png,3
/Users/samuel/Desktop/ML/data/train/Surprised/im1251.png,6
/Users/samuel/Desktop/ML/data/train/Fear/im2735.png,2
/Users/samuel/Desktop/ML/data/train/Angry/im1056.png,0
/Users/samuel/Desktop/ML/data/train/Sad/im1142.png,5
/Users/samuel/Desktop/ML/data/train/Sad/im2184.png,5
/Users/samuel/Desktop/ML/data/train/Surprised/im1189.png,6
/Users/samuel/Desktop/ML/data/train/Angry/im1928.png,0
/Users/samuel/Desktop/ML/data/train/Sad/im187.png,5
/Users/samuel/Desktop/ML/data/train/Neutral/im132.png,4
/Users/samuel/Desktop/ML/data/train/Surprised/im1119.png,6
/Users/samuel/Desktop/ML/data/train/Fear/im2510.png,2
/Users/samuel/Desktop/ML/data/train/Fear/im963.png,2
/Users/samuel/Desktop/ML/data/train/Angry/im243.png,0
/Users/samuel/Desktop/ML/data/train/Neutral/im4842.png,4
/Users/samuel/Desktop/ML/data/train/Surprised/im2878.png,6
/Users/samuel/Desktop/ML/data/train/Neutral/im3756.png,4
/Users/samuel/Desktop/ML/data/train/Angry/im3593.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im5394.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im3722.png,3
/Users/samuel/Desktop/ML/data/train/Surprised/im2188.png,6
/Users/samuel/Desktop/ML/data/train/Sad/im3133.png,5
/Users/samuel/Desktop/ML/data/train/Happy/im1000.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im3030.png,3
/Users/samuel/Desktop/ML/data/train/Surprised/im828.png,6
/Users/samuel/Desktop/ML/data/train/Fear/im402.png,2
/Users/samuel/Desktop/ML/data/train/Happy/im6833.png,3
/Users/samuel/Desktop/ML/data/train/Fear/im1146.png,2
/Users/samuel/Desktop/ML/data/train/Fear/im4082.png,2
/Users/samuel/Desktop/ML/data/train/Sad/im2097.png,5
/Users/samuel/Desktop/ML/data/train/Neutral/im4261.png,4
/Users/samuel/Desktop/ML/data/train/Surprised/im2416.png,6
/Users/samuel/Desktop/ML/data/train/Fear/im381.png,2
/Users/samuel/Desktop/ML/data/train/Angry/im1271.png,0
/Users/samuel/Desktop/ML/data/train/Fear/im1498.png,2
/Users/samuel/Desktop/ML/data/train/Happy/im6691.png,3
/Users/samuel/Desktop/ML/data/train/Surprised/im257.png,6
/Users/samuel/Desktop/ML/data/train/Surprised/im2238.png,6
/Users/samuel/Desktop/ML/data/train/Surprised/im179.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im1838.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im1448.png,5
/Users/samuel/Desktop/ML/data/train/Fear/im2676.png,2
/Users/samuel/Desktop/ML/data/train/Happy/im3202.png,3
/Users/samuel/Desktop/ML/data/train/Fear/im835.png,2
/Users/samuel/Desktop/ML/data/train/Happy/im3732.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im3575.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im3142.png,3
/Users/samuel/Desktop/ML/data/train/Surprised/im778.png,6
/Users/samuel/Desktop/ML/data/train/Fear/im4011.png,2
/Users/samuel/Desktop/ML/data/train/Fear/im2577.png,2
/Users/samuel/Desktop/ML/data/train/Sad/im1678.png,5
/Users/samuel/Desktop/ML/data/train/Sad/im1970.png,5
/Users/samuel/Desktop/ML/data/train/Surprised/im1617.png,6
/Users/samuel/Desktop/ML/data/train/Neutral/im4335.png,4
/Users/samuel/Desktop/ML/data/train/Angry/im980.png,0
/Users/samuel/Desktop/ML/data/train/Neutral/im4063.png,4
/Users/samuel/Desktop/ML/data/train/Angry/im3867.png,0
/Users/samuel/Desktop/ML/data/train/Surprised/im1170.png,6
/Users/samuel/Desktop/ML/data/train/Surprised/im2413.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im2469.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im6061.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im4350.png,5
/Users/samuel/Desktop/ML/data/train/Happy/im6753.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im2274.png,5
/Users/samuel/Desktop/ML/data/train/Happy/im1246.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im2057.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im788.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im7112.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im56.png,5
/Users/samuel/Desktop/ML/data/train/Surprised/im510.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im1054.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im4352.png,5
/Users/samuel/Desktop/ML/data/train/Sad/im376.png,5
/Users/samuel/Desktop/ML/data/train/Surprised/im2179.png,6
/Users/samuel/Desktop/ML/data/train/Neutral/im3406.png,4
/Users/samuel/Desktop/ML/data/train/Angry/im1211.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im6875.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im3371.png,5
/Users/samuel/Desktop/ML/data/train/Fear/im681.png,2
/Users/samuel/Desktop/ML/data/train/Happy/im3692.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im3391.png,4
/Users/samuel/Desktop/ML/data/train/Surprised/im2337.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im3166.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im3506.png,5
/Users/samuel/Desktop/ML/data/train/Neutral/im164.png,4
/Users/samuel/Desktop/ML/data/train/Surprised/im319.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im6241.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im2248.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im5218.png,3
/Users/samuel/Desktop/ML/data/train/Fear/im1158.png,2
/Users/samuel/Desktop/ML/data/train/Sad/im724.png,5
/Users/samuel/Desktop/ML/data/train/Fear/im1170.png,2
/Users/samuel/Desktop/ML/data/train/Angry/im2310.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im6806.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im1619.png,3
/Users/samuel/Desktop/ML/data/train/Fear/im2498.png,2
/Users/samuel/Desktop/ML/data/train/Surprised/im2491.png,6
/Users/samuel/Desktop/ML/data/train/Angry/im3925.png,0
/Users/samuel/Desktop/ML/data/train/Fear/im1026.png,2
/Users/samuel/Desktop/ML/data/train/Sad/im2312.png,5
/Users/samuel/Desktop/ML/data/train/Surprised/im1150.png,6
/Users/samuel/Desktop/ML/data/train/Sad/im1817.png,5
/Users/samuel/Desktop/ML/data/train/Fear/im206.png,2
/Users/samuel/Desktop/ML/data/train/Neutral/im4473.png,4
/Users/samuel/Desktop/ML/data/train/Sad/im2806.png,5
/Users/samuel/Desktop/ML/data/train/Sad/im1585.png,5
/Users/samuel/Desktop/ML/data/train/Fear/im57.png,2
/Users/samuel/Desktop/ML/data/train/Happy/im2335.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im722.png,3
/Users/samuel/Desktop/ML/data/train/Angry/im3729.png,0
/Users/samuel/Desktop/ML/data/train/Fear/im3913.png,2
/Users/samuel/Desktop/ML/data/train/Surprised/im659.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im3882.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im4927.png,3
/Users/samuel/Desktop/ML/data/train/Surprised/im132.png,6
/Users/samuel/Desktop/ML/data/train/Neutral/im4686.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im630.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im4802.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im4673.png,3
/Users/samuel/Desktop/ML/data/train/Angry/im2631.png,0
/Users/samuel/Desktop/ML/data/train/Fear/im1691.png,2
/Users/samuel/Desktop/ML/data/train/Neutral/im2308.png,4
/Users/samuel/Desktop/ML/data/train/Sad/im4287.png,5
/Users/samuel/Desktop/ML/data/train/Angry/im3077.png,0
/Users/samuel/Desktop/ML/data/train/Sad/im1639.png,5
/Users/samuel/Desktop/ML/data/train/Surprised/im1565.png,6
/Users/samuel/Desktop/ML/data/train/Sad/im2808.png,5
/Users/samuel/Desktop/ML/data/train/Fear/im1839.png,2
/Users/samuel/Desktop/ML/data/train/Angry/im2140.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im1566.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im6190.png,3
/Users/samuel/Desktop/ML/data/train/Fear/im3505.png,2
/Users/samuel/Desktop/ML/data/train/Surprised/im2049.png,6
/Users/samuel/Desktop/ML/data/train/Sad/im4734.png,5
/Users/samuel/Desktop/ML/data/train/Happy/im5910.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im1170.png,4
/Users/samuel/Desktop/ML/data/train/Fear/im1505.png,2
/Users/samuel/Desktop/ML/data/train/Angry/im2998.png,0
/Users/samuel/Desktop/ML/data/train/Fear/im553.png,2
/Users/samuel/Desktop/ML/data/train/Fear/im1213.png,2
/Users/samuel/Desktop/ML/data/train/Fear/im796.png,2
/Users/samuel/Desktop/ML/data/train/Surprised/im2858.png,6
/Users/samuel/Desktop/ML/data/train/Sad/im4683.png,5
/Users/samuel/Desktop/ML/data/train/Neutral/im1703.png,4
/Users/samuel/Desktop/ML/data/train/Angry/im1528.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im3146.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im2332.png,5
/Users/samuel/Desktop/ML/data/train/Neutral/im4484.png,4
/Users/samuel/Desktop/ML/data/train/Angry/im2127.png,0
/Users/samuel/Desktop/ML/data/train/Surprised/im2139.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im434.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im166.png,5
/Users/samuel/Desktop/ML/data/train/Angry/im2554.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im5579.png,3
/Users/samuel/Desktop/ML/data/train/Angry/im29.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im6979.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im3109.png,4
/Users/samuel/Desktop/ML/data/train/Neutral/im4253.png,4
/Users/samuel/Desktop/ML/data/train/Neutral/im989.png,4
/Users/samuel/Desktop/ML/data/train/Angry/im408.png,0
/Users/samuel/Desktop/ML/data/train/Sad/im4323.png,5
/Users/samuel/Desktop/ML/data/train/Happy/im5987.png,3
/Users/samuel/Desktop/ML/data/train/Angry/im3467.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im5350.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im6073.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im2826.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im2875.png,4
/Users/samuel/Desktop/ML/data/train/Neutral/im1226.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im3371.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im4631.png,4
/Users/samuel/Desktop/ML/data/train/Surprised/im2962.png,6
/Users/samuel/Desktop/ML/data/train/Sad/im1347.png,5
/Users/samuel/Desktop/ML/data/train/Neutral/im4152.png,4
/Users/samuel/Desktop/ML/data/train/Fear/im1010.png,2
/Users/samuel/Desktop/ML/data/train/Angry/im301.png,0
/Users/samuel/Desktop/ML/data/train/Neutral/im1116.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im2556.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im1655.png,4
/Users/samuel/Desktop/ML/data/train/Angry/im316.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im3464.png,3
/Users/samuel/Desktop/ML/data/train/Angry/im355.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im1874.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im2717.png,5
/Users/samuel/Desktop/ML/data/train/Surprised/im2215.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im6074.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im1467.png,5
/Users/samuel/Desktop/ML/data/train/Happy/im7166.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im3167.png,4
/Users/samuel/Desktop/ML/data/train/Sad/im618.png,5
/Users/samuel/Desktop/ML/data/train/Sad/im2525.png,5
/Users/samuel/Desktop/ML/data/train/Sad/im4784.png,5
/Users/samuel/Desktop/ML/data/train/Angry/im1593.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im5345.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im5134.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im1585.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im2086.png,4
/Users/samuel/Desktop/ML/data/train/Fear/im1701.png,2
/Users/samuel/Desktop/ML/data/train/Fear/im3354.png,2
/Users/samuel/Desktop/ML/data/train/Surprised/im406.png,6
/Users/samuel/Desktop/ML/data/train/Angry/im1962.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im6626.png,3
/Users/samuel/Desktop/ML/data/train/Sad/im3934.png,5
/Users/samuel/Desktop/ML/data/train/Surprised/im1027.png,6
/Users/samuel/Desktop/ML/data/train/Sad/im2727.png,5
/Users/samuel/Desktop/ML/data/train/Fear/im3113.png,2
/Users/samuel/Desktop/ML/data/train/Happy/im1219.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im5996.png,3
/Users/samuel/Desktop/ML/data/train/Surprised/im2156.png,6
/Users/samuel/Desktop/ML/data/train/Sad/im2578.png,5
/Users/samuel/Desktop/ML/data/train/Surprised/im3032.png,6
/Users/samuel/Desktop/ML/data/train/Sad/im4670.png,5
/Users/samuel/Desktop/ML/data/train/Sad/im1518.png,5
/Users/samuel/Desktop/ML/data/train/Neutral/im15.png,4
/Users/samuel/Desktop/ML/data/train/Sad/im3813.png,5
/Users/samuel/Desktop/ML/data/train/Fear/im1100.png,2
/Users/samuel/Desktop/ML/data/train/Neutral/im73.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im6948.png,3
/Users/samuel/Desktop/ML/data/train/Angry/im3439.png,0
/Users/samuel/Desktop/ML/data/train/Neutral/im3758.png,4
/Users/samuel/Desktop/ML/data/train/Neutral/im997.png,4
/Users/samuel/Desktop/ML/data/train/Sad/im3802.png,5
/Users/samuel/Desktop/ML/data/train/Fear/im864.png,2
/Users/samuel/Desktop/ML/data/train/Fear/im2236.png,2
/Users/samuel/Desktop/ML/data/train/Fear/im305.png,2
/Users/samuel/Desktop/ML/data/train/Neutral/im588.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im4701.png,3
/Users/samuel/Desktop/ML/data/train/Fear/im1164.png,2
/Users/samuel/Desktop/ML/data/train/Fear/im3624.png,2
/Users/samuel/Desktop/ML/data/train/Sad/im4203.png,5
/Users/samuel/Desktop/ML/data/train/Neutral/im4224.png,4
/Users/samuel/Desktop/ML/data/train/Surprised/im1287.png,6
/Users/samuel/Desktop/ML/data/train/Happy/im189.png,3
/Users/samuel/Desktop/ML/data/train/Happy/im1220.png,3
/Users/samuel/Desktop/ML/data/train/Surprised/im1104.png,6
/Users/samuel/Desktop/ML/data/train/Angry/im1433.png,0
/Users/samuel/Desktop/ML/data/train/Sad/im855.png,5
/Users/samuel/Desktop/ML/data/train/Angry/im2760.png,0
/Users/samuel/Desktop/ML/data/train/Neutral/im4375.png,4
/Users/samuel/Desktop/ML/data/train/Neutral/im1086.png,4
/Users/samuel/Desktop/ML/data/train/Neutral/im844.png,4
/Users/samuel/Desktop/ML/data/train/Happy/im4751.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im2328.png,4
/Users/samuel/Desktop/ML/data/train/Fear/im376.png,2
/Users/samuel/Desktop/ML/data/train/Neutral/im4663.png,4
/Users/samuel/Desktop/ML/data/train/Angry/im3879.png,0
/Users/samuel/Desktop/ML/data/train/Fear/im591.png,2
/Users/samuel/Desktop/ML/data/train/Happy/im1349.png,3
/Users/samuel/Desktop/ML/data/train/Neutral/im3741.png,4
/Users/samuel/Desktop/ML/data/train/Sad/im4378.png,5
/Users/samuel/Desktop/ML/data/train/Sad/im3240.png,5
/Users/samuel/Desktop/ML/data/train/Angry/im3320.png,0
/Users/samuel/Desktop/ML/data/train/Happy/im283.png,3
/Users/samuel/Desktop/ML/data/train/Angry/im3378.png,0
/Users/samuel/Desktop/ML/data/train/Neutral/im1405.png,4
/Users/samuel/Desktop/ML/data/train/Neutral/im4661.png,4
/Users/samuel/Desktop/ML/data/train/Neutral/im4072.png,4
/Users/samuel/Desktop/ML/data/train/Angry/im2430.png,0
/Users/samuel/Desktop/ML/data/train/Angry/im3748.png,0
/Users/samuel/Desktop/ML/data/train/Angry/im2697.png,0
/Users/samuel/Desktop/ML/data/train/Neutral/im1657.png,4
/Users/samuel/Desktop/ML/data/train/Surprised/im742.png,6
/Users/samuel/Desktop/ML/data/train/Angry/im3433.png,0
/Users/samuel/Desktop/ML/data/train/Sad/im2284.png,5
/Users/samuel/Desktop/ML/data/train/Neutral/im585.png,4
/Users/samuel/Desktop/ML/data/train/Angry/im2895.png,0
/Users/samuel/Desktop/ML/data/train/Fear/im2349.png,2
/Users/samuel/Desktop/ML/data/train/Angry/im1251.png,0
/Users/samuel/Desktop/ML/data/train/Sad/im2176.png,5
